raceId,circuitId,constructorId,driverId,year,lap,tire_age,milliseconds
117,8,17,52,2003,14,14,79720
117,8,17,52,2003,15,15,80747
117,8,17,52,2003,16,16,101103
117,8,17,52,2003,17,17,79445
117,8,17,52,2003,18,18,79887
117,8,17,52,2003,19,19,80237
117,8,17,52,2003,20,20,81451
117,8,17,52,2003,21,21,81378
117,8,17,52,2003,22,22,82463
117,8,17,52,2003,23,23,81314
117,8,17,52,2003,24,24,81961
117,8,17,52,2003,25,25,80333
117,8,17,52,2003,26,26,80632
117,8,17,52,2003,27,27,81403
117,8,17,52,2003,28,28,80523
117,8,17,52,2003,29,29,80260
117,8,17,52,2003,30,30,80361
117,8,17,52,2003,31,31,80075
117,8,17,52,2003,32,32,80858
117,8,17,52,2003,33,33,80192
117,8,17,52,2003,34,34,80754
117,8,17,52,2003,35,35,79958
117,8,17,52,2003,36,36,79793
117,8,17,52,2003,37,37,79989
117,8,17,52,2003,38,38,80030
117,8,17,52,2003,39,39,80211
117,8,17,52,2003,40,40,82812
117,8,17,52,2003,41,41,103402
117,8,17,52,2003,42,42,80446
117,8,17,52,2003,43,43,82319
117,8,17,52,2003,44,44,81178
117,8,17,52,2003,45,45,80822
117,8,17,52,2003,46,46,83135
117,8,17,52,2003,47,47,106809
117,8,17,52,2003,48,48,79562
117,8,17,52,2003,49,49,80302
117,8,17,52,2003,50,50,79927
117,8,17,52,2003,51,51,81700
117,8,17,52,2003,52,52,80205
117,8,17,52,2003,53,53,80048
117,8,17,52,2003,54,54,80413
117,8,17,52,2003,55,55,82187
117,8,17,52,2003,56,56,80288
117,8,17,52,2003,57,57,82051
117,8,17,52,2003,58,58,82074
117,8,17,52,2003,59,59,80525
117,8,17,52,2003,60,60,80371
117,8,17,52,2003,61,61,80070
117,8,17,52,2003,62,62,82981
117,8,17,52,2003,63,63,81105
117,8,17,52,2003,64,64,80516
117,8,17,52,2003,65,65,80845
117,8,17,52,2003,66,66,81000
117,8,17,52,2003,67,67,80940
118,9,15,2,2003,1,1,96517
118,9,15,2,2003,2,2,85559
118,9,15,2,2003,3,3,85420
118,9,15,2,2003,4,4,85749
118,9,15,2,2003,5,5,85709
118,9,15,2,2003,6,6,92754
118,9,15,2,2003,7,7,156007
118,9,15,2,2003,8,8,85822
118,9,15,2,2003,9,9,84537
118,9,15,2,2003,10,10,84756
118,9,15,2,2003,11,11,85034
118,9,15,2,2003,12,12,91843
118,9,15,2,2003,13,13,120132
118,9,15,2,2003,14,14,114032
118,9,15,2,2003,15,15,144081
118,9,15,2,2003,16,16,85905
118,9,15,2,2003,17,17,86162
118,9,15,2,2003,18,18,86273
118,9,15,2,2003,19,19,87120
118,9,15,2,2003,20,20,88415
118,9,15,2,2003,21,21,93587
118,9,15,2,2003,22,22,110582
118,9,15,2,2003,23,23,87472
118,9,15,2,2003,24,24,87809
118,9,15,2,2003,25,25,87642
118,9,15,2,2003,26,26,88017
118,9,15,2,2003,27,27,87850
118,9,15,2,2003,28,28,88133
118,9,15,2,2003,29,29,87602
118,9,15,2,2003,30,30,88381
118,9,15,2,2003,31,31,88080
118,9,15,2,2003,32,32,88327
118,9,15,2,2003,33,33,88918
118,9,15,2,2003,34,34,89090
118,9,15,2,2003,35,35,94123
118,9,15,2,2003,36,36,111772
118,9,15,2,2003,37,37,87813
118,9,15,2,2003,38,38,86981
118,9,15,2,2003,39,39,86594
118,9,15,2,2003,40,40,90469
118,9,15,2,2003,41,41,87316
118,9,15,2,2003,42,42,91724
118,9,15,2,2003,43,43,88528
118,9,15,2,2003,44,44,87623
118,9,15,2,2003,45,45,87624
118,9,15,2,2003,46,46,88092
118,9,15,2,2003,47,47,86482
118,9,15,2,2003,48,48,86289
118,9,15,2,2003,49,49,86533
118,9,15,2,2003,50,50,86796
118,9,15,2,2003,51,51,87844
118,9,15,2,2003,52,52,88140
118,9,15,2,2003,53,53,86978
118,9,15,2,2003,54,54,87629
118,9,15,2,2003,55,55,86907
118,9,15,2,2003,56,56,88145
118,9,15,2,2003,57,57,87640
118,9,15,2,2003,58,58,86286
118,9,4,4,2003,1,1,91876
118,9,4,4,2003,2,2,83708
118,9,4,4,2003,3,3,84111
118,9,4,4,2003,4,4,84027
118,9,4,4,2003,5,5,84010
118,9,4,4,2003,6,6,97175
118,9,4,4,2003,7,7,159757
118,9,4,4,2003,8,8,85143
118,9,4,4,2003,9,9,83676
118,9,4,4,2003,10,10,83539
118,9,4,4,2003,11,11,83213
118,9,4,4,2003,12,12,96223
118,9,4,4,2003,13,13,121077
118,9,4,4,2003,14,14,114142
118,9,4,4,2003,15,15,144058
118,9,4,4,2003,16,16,86379
118,9,4,4,2003,17,17,86360
118,9,4,4,2003,18,18,86616
118,9,4,4,2003,19,19,86484
118,9,4,4,2003,20,20,86606
118,9,4,4,2003,21,21,86329
118,9,4,4,2003,22,22,86334
118,9,4,4,2003,23,23,86540
118,9,4,4,2003,24,24,86186
118,9,4,4,2003,25,25,86723
118,9,4,4,2003,26,26,85484
118,9,4,4,2003,27,27,84282
118,9,4,4,2003,28,28,83655
118,9,4,4,2003,29,29,84503
118,9,4,4,2003,30,30,84039
118,9,4,4,2003,31,31,84014
118,9,4,4,2003,32,32,83152
118,9,4,4,2003,33,33,83084
118,9,4,4,2003,34,34,83221
118,9,4,4,2003,35,35,83230
118,9,4,4,2003,36,36,84031
118,9,4,4,2003,37,37,82819
118,9,4,4,2003,38,38,88594
118,9,4,4,2003,39,39,125265
118,9,4,4,2003,40,40,84316
118,9,4,4,2003,41,41,85330
118,9,4,4,2003,42,42,84964
118,9,4,4,2003,43,43,86640
118,9,4,4,2003,44,44,85293
118,9,4,4,2003,45,45,85954
118,9,4,4,2003,46,46,84769
118,9,4,4,2003,47,47,85641
118,9,4,4,2003,48,48,84624
118,9,4,4,2003,49,49,84543
118,9,4,4,2003,50,50,84145
118,9,4,4,2003,51,51,84267
118,9,4,4,2003,52,52,90067
118,9,1,8,2003,1,1,87618
118,9,1,8,2003,2,2,83486
118,9,1,8,2003,3,3,83565
118,9,1,8,2003,4,4,83845
118,9,1,8,2003,5,5,83942
118,9,1,8,2003,6,6,96546
118,9,1,8,2003,7,7,163526
118,9,1,8,2003,8,8,83860
118,9,1,8,2003,9,9,82911
118,9,1,8,2003,10,10,83180
118,9,1,8,2003,11,11,84720
118,9,1,8,2003,12,12,90502
118,9,1,8,2003,13,13,115732
118,9,1,8,2003,14,14,119525
118,9,1,8,2003,15,15,147909
118,9,1,8,2003,16,16,85336
118,9,1,8,2003,17,17,83782
118,9,1,8,2003,18,18,83923
118,9,1,8,2003,19,19,84331
118,9,1,8,2003,20,20,84823
118,9,1,8,2003,21,21,84780
118,9,1,8,2003,22,22,84771
118,9,1,8,2003,23,23,84728
118,9,1,8,2003,24,24,84696
118,9,1,8,2003,25,25,84644
118,9,1,8,2003,26,26,84309
118,9,1,8,2003,27,27,84336
118,9,1,8,2003,28,28,84390
118,9,1,8,2003,29,29,85444
118,9,1,8,2003,30,30,84566
118,9,1,8,2003,31,31,84229
118,9,1,8,2003,32,32,83469
118,9,1,8,2003,33,33,83198
118,9,1,8,2003,34,34,83145
118,9,1,8,2003,35,35,89058
118,9,1,8,2003,36,36,107240
118,9,1,8,2003,37,37,83767
118,9,1,8,2003,38,38,84090
118,9,1,8,2003,39,39,84168
118,9,1,8,2003,40,40,84514
118,9,1,8,2003,41,41,84788
118,9,1,8,2003,42,42,87456
118,9,1,8,2003,43,43,85292
118,9,1,8,2003,44,44,84902
118,9,1,8,2003,45,45,84938
118,9,1,8,2003,46,46,84860
118,9,1,8,2003,47,47,84616
118,9,1,8,2003,48,48,89080
118,9,1,8,2003,49,49,84378
118,9,1,8,2003,50,50,84576
118,9,1,8,2003,51,51,84780
118,9,1,8,2003,52,52,84834
118,9,1,8,2003,53,53,84436
118,9,1,8,2003,54,54,84508
118,9,1,8,2003,55,55,84330
118,9,1,8,2003,56,56,84752
118,9,1,8,2003,57,57,84714
118,9,1,8,2003,58,58,84402
118,9,1,8,2003,59,59,84867
118,9,1,8,2003,60,60,85097
118,9,1,14,2003,1,1,93099
118,9,1,14,2003,2,2,84900
118,9,1,14,2003,3,3,84787
118,9,1,14,2003,4,4,84766
118,9,1,14,2003,5,5,85089
118,9,1,14,2003,6,6,94563
118,9,1,14,2003,7,7,165005
118,9,1,14,2003,8,8,87731
118,9,1,14,2003,9,9,86191
118,9,1,14,2003,10,10,85560
118,9,1,14,2003,11,11,86003
118,9,1,14,2003,12,12,89033
118,9,1,14,2003,13,13,88179
118,9,1,14,2003,14,14,123843
118,9,1,14,2003,15,15,151494
118,9,1,14,2003,16,16,86992
118,9,1,14,2003,17,17,85256
118,9,1,14,2003,18,18,84980
118,9,1,14,2003,19,19,84664
118,9,1,14,2003,20,20,85037
118,9,1,14,2003,21,21,85350
118,9,1,14,2003,22,22,85471
118,9,1,14,2003,23,23,86078
118,9,1,14,2003,24,24,85560
118,9,1,14,2003,25,25,85667
118,9,1,14,2003,26,26,85287
118,9,1,14,2003,27,27,85168
118,9,1,14,2003,28,28,90538
118,9,1,14,2003,29,29,106630
118,9,1,14,2003,30,30,85437
118,9,1,14,2003,31,31,84142
118,9,1,14,2003,32,32,85181
118,9,1,14,2003,33,33,85153
118,9,1,14,2003,34,34,85674
118,9,1,14,2003,35,35,85289
118,9,1,14,2003,36,36,84895
118,9,1,14,2003,37,37,84714
118,9,1,14,2003,38,38,86066
118,9,1,14,2003,39,39,84425
118,9,1,14,2003,40,40,84369
118,9,1,14,2003,41,41,84428
118,9,1,14,2003,42,42,83425
118,9,1,14,2003,43,43,83470
118,9,1,14,2003,44,44,83436
118,9,1,14,2003,45,45,83735
118,9,1,14,2003,46,46,83723
118,9,1,14,2003,47,47,89207
118,9,1,14,2003,48,48,103004
118,9,1,14,2003,49,49,83527
118,9,1,14,2003,50,50,85610
118,9,1,14,2003,51,51,85269
118,9,1,14,2003,52,52,83399
118,9,1,14,2003,53,53,83955
118,9,1,14,2003,54,54,85185
118,9,1,14,2003,55,55,84692
118,9,1,14,2003,56,56,84397
118,9,1,14,2003,57,57,84933
118,9,1,14,2003,58,58,84935
118,9,1,14,2003,59,59,83093
118,9,1,14,2003,60,60,82692
118,9,4,15,2003,1,1,86970
118,9,4,15,2003,2,2,83221
118,9,4,15,2003,3,3,83327
118,9,4,15,2003,4,4,83670
118,9,4,15,2003,5,5,83628
118,9,4,15,2003,6,6,97320
118,9,4,15,2003,7,7,164097
118,9,4,15,2003,8,8,83408
118,9,4,15,2003,9,9,82797
118,9,4,15,2003,10,10,83419
118,9,4,15,2003,11,11,83376
118,9,4,15,2003,12,12,89215
118,9,4,15,2003,13,13,118641
118,9,4,15,2003,14,14,119095
118,9,4,15,2003,15,15,148582
118,9,4,15,2003,16,16,86860
118,9,4,15,2003,17,17,85442
118,9,4,15,2003,18,18,84996
118,9,4,15,2003,19,19,85222
118,9,4,15,2003,20,20,84891
118,9,4,15,2003,21,21,85439
118,9,4,15,2003,22,22,86482
118,9,4,15,2003,23,23,84854
118,9,4,15,2003,24,24,85639
118,9,4,15,2003,25,25,85704
118,9,4,15,2003,26,26,86658
118,9,4,15,2003,27,27,86355
118,9,4,15,2003,28,28,85052
118,9,4,15,2003,29,29,84994
118,9,4,15,2003,30,30,84914
118,9,4,15,2003,31,31,86060
118,9,4,15,2003,32,32,84992
118,9,4,15,2003,33,33,84029
118,9,4,15,2003,34,34,84553
118,9,4,15,2003,35,35,84037
118,9,4,15,2003,36,36,90447
118,9,4,15,2003,37,37,107851
118,9,4,15,2003,38,38,85496
118,9,4,15,2003,39,39,86277
118,9,4,15,2003,40,40,84978
118,9,4,15,2003,41,41,85198
118,9,4,15,2003,42,42,85660
118,9,4,15,2003,43,43,85649
118,9,4,15,2003,44,44,86197
118,9,4,15,2003,45,45,85596
118,9,4,15,2003,46,46,85467
118,9,4,15,2003,47,47,85335
118,9,4,15,2003,48,48,87676
118,9,4,15,2003,49,49,85255
118,9,4,15,2003,50,50,84798
118,9,4,15,2003,51,51,84794
118,9,4,15,2003,52,52,84578
118,9,4,15,2003,53,53,85050
118,9,4,15,2003,54,54,84879
118,9,4,15,2003,55,55,84558
118,9,4,15,2003,56,56,84620
118,9,4,15,2003,57,57,85132
118,9,4,15,2003,58,58,85973
118,9,4,15,2003,59,59,85084
118,9,4,15,2003,60,60,86134
118,9,19,17,2003,1,1,94917
118,9,19,17,2003,2,2,85466
118,9,19,17,2003,3,3,85546
118,9,19,17,2003,4,4,85327
118,9,19,17,2003,5,5,85393
118,9,19,17,2003,6,6,91751
118,9,19,17,2003,7,7,158391
118,9,19,17,2003,8,8,85768
118,9,19,17,2003,9,9,84123
118,9,19,17,2003,10,10,84510
118,9,19,17,2003,11,11,84740
118,9,19,17,2003,12,12,91435
118,9,19,17,2003,13,13,113457
118,9,19,17,2003,14,14,116805
118,9,19,17,2003,15,15,145578
118,9,19,17,2003,16,16,87689
118,9,19,17,2003,17,17,85997
118,9,19,17,2003,18,18,86620
118,9,19,17,2003,19,19,86350
118,9,19,17,2003,20,20,86360
118,9,19,17,2003,21,21,86447
118,9,19,17,2003,22,22,86448
118,9,19,17,2003,23,23,86204
118,9,19,17,2003,24,24,87072
118,9,19,17,2003,25,25,87534
118,9,19,17,2003,26,26,85010
118,9,19,17,2003,27,27,84019
118,9,19,17,2003,28,28,83833
118,9,19,17,2003,29,29,84411
118,9,19,17,2003,30,30,90256
118,9,19,17,2003,31,31,106170
118,9,19,17,2003,32,32,84956
118,9,19,17,2003,33,33,85727
118,9,19,17,2003,34,34,85052
118,9,19,17,2003,35,35,84935
118,9,19,17,2003,36,36,85186
118,9,19,17,2003,37,37,85124
118,9,19,17,2003,38,38,85045
118,9,19,17,2003,39,39,84985
118,9,19,17,2003,40,40,86479
118,9,19,17,2003,41,41,87091
118,9,19,17,2003,42,42,85680
118,9,19,17,2003,43,43,86450
118,9,19,17,2003,44,44,85002
118,9,19,17,2003,45,45,85498
118,9,19,17,2003,46,46,85257
118,9,19,17,2003,47,47,91828
118,9,19,17,2003,48,48,107530
118,9,19,17,2003,49,49,85775
118,9,19,17,2003,50,50,85654
118,9,19,17,2003,51,51,85228
118,9,19,17,2003,52,52,84557
118,9,19,17,2003,53,53,85275
118,9,19,17,2003,54,54,85153
118,9,19,17,2003,55,55,84900
118,9,19,17,2003,56,56,87323
118,9,19,17,2003,57,57,85839
118,9,19,17,2003,58,58,87182
118,9,19,17,2003,59,59,86884
118,9,16,18,2003,1,1,96687
118,9,16,18,2003,2,2,85937
118,9,16,18,2003,3,3,85622
118,9,16,18,2003,4,4,85691
118,9,16,18,2003,5,5,85923
118,9,16,18,2003,6,6,93580
118,9,16,18,2003,7,7,154689
118,9,16,18,2003,8,8,85739
118,9,16,18,2003,9,9,84905
118,9,16,18,2003,10,10,84703
118,9,16,18,2003,11,11,84993
118,9,16,18,2003,12,12,96532
118,9,16,18,2003,13,13,123512
118,9,16,18,2003,14,14,109171
118,9,16,18,2003,15,15,142260
118,9,16,18,2003,16,16,86578
118,9,16,18,2003,17,17,85850
118,9,16,18,2003,18,18,85992
118,9,16,18,2003,19,19,85933
118,9,16,18,2003,20,20,87946
118,9,16,18,2003,21,21,85738
118,9,16,18,2003,22,22,85460
118,9,16,18,2003,23,23,85800
118,9,16,18,2003,24,24,86613
118,9,16,18,2003,25,25,87046
118,9,16,18,2003,26,26,86513
118,9,16,18,2003,27,27,85624
118,9,16,18,2003,28,28,85771
118,9,16,18,2003,29,29,85850
118,9,16,18,2003,30,30,85862
118,9,16,18,2003,31,31,87172
118,9,16,18,2003,32,32,85987
118,9,16,18,2003,33,33,85432
118,9,16,18,2003,34,34,86216
118,9,16,18,2003,35,35,84724
118,9,16,18,2003,36,36,84571
118,9,16,18,2003,37,37,84468
118,9,16,18,2003,38,38,85405
118,9,16,18,2003,39,39,84553
118,9,16,18,2003,40,40,84206
118,9,16,18,2003,41,41,84781
118,9,16,18,2003,42,42,89504
118,9,16,18,2003,43,43,106139
118,9,16,18,2003,44,44,84143
118,9,16,18,2003,45,45,85229
118,9,16,18,2003,46,46,84306
118,9,16,18,2003,47,47,84735
118,9,16,18,2003,48,48,84021
118,9,16,18,2003,49,49,84391
118,9,16,18,2003,50,50,84319
118,9,16,18,2003,51,51,84103
118,9,16,18,2003,52,52,84325
118,9,16,18,2003,53,53,83912
118,9,16,18,2003,54,54,84652
118,9,16,18,2003,55,55,84927
118,9,16,18,2003,56,56,84947
118,9,16,18,2003,57,57,84721
118,9,16,18,2003,58,58,85289
118,9,16,18,2003,59,59,84727
118,9,16,18,2003,60,60,84607
118,9,17,21,2003,1,1,97438
118,9,17,21,2003,2,2,86265
118,9,17,21,2003,3,3,85589
118,9,17,21,2003,4,4,85878
118,9,17,21,2003,5,5,85926
118,9,17,21,2003,6,6,97424
118,9,17,21,2003,7,7,150813
118,9,17,21,2003,8,8,85830
118,9,17,21,2003,9,9,84839
118,9,17,21,2003,10,10,84863
118,9,17,21,2003,11,11,85566
118,9,17,21,2003,12,12,93748
118,9,17,21,2003,13,13,118763
118,9,17,21,2003,14,14,112117
118,9,17,21,2003,15,15,143835
118,9,17,21,2003,16,16,85743
118,9,17,21,2003,17,17,85863
118,9,17,21,2003,18,18,86489
118,9,17,21,2003,19,19,86857
118,9,17,21,2003,20,20,89017
118,9,17,21,2003,21,21,87369
118,9,17,21,2003,22,22,86171
118,9,17,21,2003,23,23,85904
118,9,17,21,2003,24,24,86009
118,9,17,21,2003,25,25,86215
118,9,17,21,2003,26,26,85835
118,9,17,21,2003,27,27,86016
118,9,17,21,2003,28,28,85683
118,9,17,21,2003,29,29,86031
118,9,17,21,2003,30,30,85659
118,9,17,21,2003,31,31,86408
118,9,17,21,2003,32,32,86971
118,9,17,21,2003,33,33,85313
118,9,17,21,2003,34,34,85654
118,9,17,21,2003,35,35,85222
118,9,17,21,2003,36,36,84826
118,9,17,21,2003,37,37,84895
118,9,17,21,2003,38,38,91392
118,9,17,21,2003,39,39,109168
118,9,17,21,2003,40,40,84823
118,9,17,21,2003,41,41,85369
118,9,17,21,2003,42,42,85456
118,9,17,21,2003,43,43,85262
118,9,17,21,2003,44,44,175466
118,9,6,22,2003,1,1,89385
118,9,6,22,2003,2,2,83512
118,9,6,22,2003,3,3,82855
118,9,6,22,2003,4,4,83431
118,9,6,22,2003,5,5,83793
118,9,6,22,2003,6,6,97393
118,9,6,22,2003,7,7,162889
118,9,6,22,2003,8,8,83846
118,9,6,22,2003,9,9,82719
118,9,6,22,2003,10,10,83216
118,9,6,22,2003,11,11,83413
118,9,6,22,2003,12,12,89201
118,9,6,22,2003,13,13,119270
118,9,6,22,2003,14,14,121725
118,9,6,22,2003,15,15,146440
118,9,6,22,2003,16,16,85032
118,9,6,22,2003,17,17,86370
118,9,6,22,2003,18,18,84102
118,9,6,22,2003,19,19,84992
118,9,6,22,2003,20,20,84853
118,9,6,22,2003,21,21,85321
118,9,6,22,2003,22,22,87039
118,9,6,22,2003,23,23,84818
118,9,6,22,2003,24,24,85147
118,9,6,22,2003,25,25,85920
118,9,6,22,2003,26,26,85105
118,9,6,22,2003,27,27,84441
118,9,6,22,2003,28,28,84901
118,9,6,22,2003,29,29,84834
118,9,6,22,2003,30,30,84121
118,9,6,22,2003,31,31,83669
118,9,6,22,2003,32,32,83190
118,9,6,22,2003,33,33,82622
118,9,6,22,2003,34,34,83628
118,9,6,22,2003,35,35,82892
118,9,6,22,2003,36,36,82897
118,9,6,22,2003,37,37,82525
118,9,6,22,2003,38,38,82236
118,9,6,22,2003,39,39,87933
118,9,6,22,2003,40,40,106042
118,9,6,22,2003,41,41,83876
118,9,6,22,2003,42,42,85686
118,9,6,22,2003,43,43,84120
118,9,6,22,2003,44,44,84409
118,9,6,22,2003,45,45,84625
118,9,6,22,2003,46,46,84176
118,9,6,22,2003,47,47,83642
118,9,6,22,2003,48,48,83786
118,9,6,22,2003,49,49,84291
118,9,6,22,2003,50,50,83883
118,9,6,22,2003,51,51,84242
118,9,6,22,2003,52,52,84310
118,9,6,22,2003,53,53,83940
118,9,6,22,2003,54,54,84486
118,9,6,22,2003,55,55,84612
118,9,6,22,2003,56,56,84646
118,9,6,22,2003,57,57,84932
118,9,6,22,2003,58,58,85482
118,9,6,22,2003,59,59,84996
118,9,6,22,2003,60,60,85696
118,9,3,23,2003,1,1,89998
118,9,3,23,2003,2,2,83885
118,9,3,23,2003,3,3,83769
118,9,3,23,2003,4,4,83739
118,9,3,23,2003,5,5,83795
118,9,3,23,2003,6,6,97675
118,9,3,23,2003,7,7,160854
118,9,3,23,2003,8,8,84617
118,9,3,23,2003,9,9,83227
118,9,3,23,2003,10,10,82943
118,9,3,23,2003,11,11,83565
118,9,3,23,2003,12,12,90559
118,9,3,23,2003,13,13,115421
118,9,3,23,2003,14,14,119577
118,9,3,23,2003,15,15,148043
118,9,3,23,2003,16,16,86277
118,9,3,23,2003,17,17,87477
118,9,3,23,2003,18,18,86852
118,9,3,23,2003,19,19,92579
118,9,3,23,2003,20,20,104797
118,9,3,23,2003,21,21,83128
118,9,3,23,2003,22,22,83790
118,9,3,23,2003,23,23,84205
118,9,3,23,2003,24,24,83997
118,9,3,23,2003,25,25,84021
118,9,3,23,2003,26,26,84668
118,9,3,23,2003,27,27,86067
118,9,3,23,2003,28,28,86041
118,9,3,23,2003,29,29,86081
118,9,3,23,2003,30,30,83868
118,9,3,23,2003,31,31,85048
118,9,3,23,2003,32,32,85682
118,9,3,23,2003,33,33,85525
118,9,3,23,2003,34,34,84839
118,9,3,23,2003,35,35,84788
118,9,3,23,2003,36,36,84395
118,9,3,23,2003,37,37,84614
118,9,3,23,2003,38,38,85198
118,9,3,23,2003,39,39,90758
118,9,3,23,2003,40,40,107463
118,9,3,23,2003,41,41,88784
118,9,3,23,2003,42,42,84427
118,9,3,23,2003,43,43,85076
118,9,3,23,2003,44,44,85869
118,9,3,23,2003,45,45,85562
118,9,3,23,2003,46,46,84689
118,9,3,23,2003,47,47,85389
118,9,3,23,2003,48,48,84881
118,9,3,23,2003,49,49,84343
118,9,3,23,2003,50,50,85018
118,9,3,23,2003,51,51,84795
118,9,3,23,2003,52,52,84647
118,9,3,23,2003,53,53,84404
118,9,3,23,2003,54,54,84619
118,9,3,23,2003,55,55,84494
118,9,3,23,2003,56,56,84151
118,9,3,23,2003,57,57,85037
118,9,3,23,2003,58,58,84860
118,9,3,23,2003,59,59,84713
118,9,3,23,2003,60,60,86003
118,9,6,30,2003,1,1,90540
118,9,6,30,2003,2,2,83938
118,9,6,30,2003,3,3,83850
118,9,6,30,2003,4,4,83886
118,9,6,30,2003,5,5,83854
118,9,6,30,2003,6,6,97412
118,9,6,30,2003,7,7,160772
118,9,6,30,2003,8,8,84512
118,9,6,30,2003,9,9,83473
118,9,6,30,2003,10,10,83024
118,9,6,30,2003,11,11,83603
118,9,6,30,2003,12,12,93686
118,9,6,30,2003,13,13,125314
118,9,6,30,2003,14,14,115172
118,9,6,30,2003,15,15,143935
118,9,6,30,2003,16,16,85350
118,9,6,30,2003,17,17,86327
118,9,6,30,2003,18,18,86694
118,9,6,30,2003,19,19,86659
118,9,6,30,2003,20,20,86438
118,9,6,30,2003,21,21,86783
118,9,6,30,2003,22,22,86111
118,9,6,30,2003,23,23,86492
118,9,6,30,2003,24,24,88314
118,9,6,30,2003,25,25,85981
118,9,6,30,2003,26,26,86704
118,9,6,30,2003,27,27,85513
118,9,6,30,2003,28,28,85528
118,9,6,30,2003,29,29,86067
118,9,6,30,2003,30,30,85785
118,9,6,30,2003,31,31,86231
118,9,6,30,2003,32,32,84548
118,9,6,30,2003,33,33,83099
118,9,6,30,2003,34,34,83627
118,9,6,30,2003,35,35,83559
118,9,6,30,2003,36,36,83375
118,9,6,30,2003,37,37,83236
118,9,6,30,2003,38,38,83642
118,9,6,30,2003,39,39,84540
118,9,6,30,2003,40,40,90908
118,9,6,30,2003,41,41,106401
118,9,6,30,2003,42,42,83668
118,9,6,30,2003,43,43,83520
118,9,6,30,2003,44,44,84969
118,9,6,30,2003,45,45,85385
118,9,6,30,2003,46,46,84770
118,9,6,30,2003,47,47,85416
118,9,6,30,2003,48,48,86170
118,9,6,30,2003,49,49,83319
118,9,6,30,2003,50,50,83935
118,9,6,30,2003,51,51,83778
118,9,6,30,2003,52,52,83959
118,9,6,30,2003,53,53,83942
118,9,6,30,2003,54,54,83921
118,9,6,30,2003,55,55,84214
118,9,6,30,2003,56,56,83567
118,9,6,30,2003,57,57,83474
118,9,6,30,2003,58,58,83050
118,9,6,30,2003,59,59,83729
118,9,6,30,2003,60,60,83533
118,9,3,31,2003,1,1,91120
118,9,3,31,2003,2,2,84032
118,9,3,31,2003,3,3,83953
118,9,3,31,2003,4,4,83984
118,9,3,31,2003,5,5,83871
118,9,3,31,2003,6,6,97541
118,9,3,31,2003,7,7,159888
118,9,3,31,2003,8,8,84921
118,9,3,31,2003,9,9,83592
118,9,3,31,2003,10,10,83425
118,9,3,31,2003,11,11,83302
118,9,3,31,2003,12,12,95665
118,9,3,31,2003,13,13,120503
118,9,3,31,2003,14,14,114278
118,9,3,31,2003,15,15,144831
118,9,3,31,2003,16,16,85015
118,9,3,31,2003,17,17,85808
118,9,3,31,2003,18,18,83924
118,9,3,31,2003,19,19,84744
118,9,3,31,2003,20,20,84837
118,9,3,31,2003,21,21,85525
118,9,3,31,2003,22,22,86723
118,9,3,31,2003,23,23,84964
118,9,3,31,2003,24,24,85188
118,9,3,31,2003,25,25,85968
118,9,3,31,2003,26,26,85767
118,9,3,31,2003,27,27,84860
118,9,3,31,2003,28,28,84228
118,9,3,31,2003,29,29,84669
118,9,3,31,2003,30,30,84949
118,9,3,31,2003,31,31,84573
118,9,3,31,2003,32,32,83363
118,9,3,31,2003,33,33,82938
118,9,3,31,2003,34,34,83438
118,9,3,31,2003,35,35,83843
118,9,3,31,2003,36,36,83336
118,9,3,31,2003,37,37,83284
118,9,3,31,2003,38,38,89540
118,9,3,31,2003,39,39,106649
118,9,3,31,2003,40,40,87023
118,9,3,31,2003,41,41,83404
118,9,3,31,2003,42,42,83634
118,9,3,31,2003,43,43,83925
118,9,3,31,2003,44,44,83971
118,9,3,31,2003,45,45,84444
118,9,3,31,2003,46,46,84021
118,9,3,31,2003,47,47,83818
118,9,3,31,2003,48,48,84176
118,9,3,31,2003,49,49,83890
118,9,3,31,2003,50,50,84170
118,9,3,31,2003,51,51,84047
118,9,3,31,2003,52,52,83768
118,9,3,31,2003,53,53,83939
118,9,3,31,2003,54,54,84243
118,9,3,31,2003,55,55,84172
118,9,3,31,2003,56,56,84264
118,9,3,31,2003,57,57,84284
118,9,3,31,2003,58,58,84769
118,9,3,31,2003,59,59,84699
118,9,3,31,2003,60,60,85316
118,9,16,35,2003,1,1,94484
118,9,16,35,2003,2,2,84979
118,9,16,35,2003,3,3,85005
118,9,16,35,2003,4,4,85176
118,9,16,35,2003,5,5,85260
118,9,16,35,2003,6,6,92884
118,9,16,35,2003,7,7,158920
118,9,16,35,2003,8,8,85076
118,9,16,35,2003,9,9,84416
118,9,16,35,2003,10,10,84558
118,9,16,35,2003,11,11,84315
118,9,16,35,2003,12,12,92051
118,9,16,35,2003,13,13,114827
118,9,16,35,2003,14,14,116774
118,9,16,35,2003,15,15,145681
118,9,16,35,2003,16,16,87194
118,9,16,35,2003,17,17,85833
118,9,16,35,2003,18,18,86532
118,9,16,35,2003,19,19,86598
118,9,16,35,2003,20,20,87056
118,9,16,35,2003,21,21,86184
118,9,16,35,2003,22,22,86667
118,9,16,35,2003,23,23,86344
118,9,16,35,2003,24,24,88466
118,9,16,35,2003,25,25,86011
118,9,16,35,2003,26,26,87107
118,9,16,35,2003,27,27,85460
118,9,16,35,2003,28,28,85776
